1208,file/Nursing students welcome after COVID.pdf,"Notification for Nursing College, Rajouri  Hostel Students",.pdf,Nursing students welcome after COVID.pdf
1207,file/Students Welcome after Covid pandemic (1).pdf,Welcome Note for all the Students after COVID Pandemic,.pdf,Students Welcome after Covid pandemic (1).pdf
1206,file/DocScanner 22-Mar-2022 4-24 pm.pdf,Notification regarding reopening of University for offline classes,.pdf,DocScanner 22-Mar-2022 4-24 pm.pdf
1205,file/CamScanner 03-22-2022 12.35.55.pdf,"Pre Ph.D. Presentation of Mr. Faisal Faheem Khan, Department of Management Studies",.pdf,CamScanner 03-22-2022 12.35.55.pdf
1204,file/WEBNOTICE.pdf,E-Tenders are Invited for Providing Catering Service in University Hostels,.pdf,WEBNOTICE.pdf
1203,file/DocScanner 16-Mar-2022 10-24 am.pdf,"Datesheet for B.VoC, Semester-III",.pdf,DocScanner 16-Mar-2022 10-24 am.pdf
1202,file/2022GAT-B  Admission Notification.pdf,"Admission Notification for M.Sc. Biotechnology Programme,2022 (Through GAT-B)",.pdf,2022GAT-B  Admission Notification.pdf
1201,file/Ph. D. Result Notification of Aijaz Ahmad Sheikh Department of Information Technology.pdf,"Ph. D. Result Notification of Aijaz Ahmad Sheikh,  Department of Information Technology",.pdf,Ph. D. Result Notification of Aijaz Ahmad Sheikh Department of Information Technology.pdf
1200,file/Ph.D interview cum Presentation in computer science 2022.pdf,Interview Cum Presentation Notice for Ph.D. in Computer Sciences,.pdf,Ph.D interview cum Presentation in computer science 2022.pdf
1199,file/exam date sheetNursing college.pdf,"Datesheet for B.Sc. Nursing, (Ist, IInd, IIIrd, IVth Year)Theory Examination for College of Nursing Rajouri, Jammu, Kishtwar",.pdf,exam date sheetNursing college.pdf
1198,file/provisional merit list 8.pdf,List-VIII of PROVISIONALLY SELECTED CANDIDATES FOR ADMISSION TO BSc. NURSING -2021-2022 (Under Management Seats/ All India Seats),.pdf,provisional merit list 8.pdf
1197,file/arabicviva Ph.D.pdf,Interview Cum Presentation Notice for Ph.D. in Arabic,.pdf,arabicviva Ph.D.pdf
1196,file/MAIN GATE PLAN_.pdf,Centre Details for Applicants appearing in Finance Accounts Assistant Examination in BGSBU Centre,.pdf,MAIN GATE PLAN_.pdf
1194,file/CamScanner 03-03-2022 15.28 (1).pdf,Extension Notice-II| Applications /Nomination are invited from the eminent Academicians for the position of ‘Chair Professor’ under “Maulana Abdul Kalam Azad Chair for Advancement of Information Technology in Rural India”,.pdf,CamScanner 03-03-2022 15.28 (1).pdf
1191,file/provisional merit list 07.pdf,List-VII of PROVISIONALLY SELECTED CANDIDATES FOR ADMISSION TO BSc. NURSING -2021-2022 (Under Management Seats/ All India Seats),.pdf,provisional merit list 07.pdf
1190,file/Medical Officer Advertisement.pdf,"Advertisement Notice and Application Form for the Position of Medical Officer ",.pdf,Medical Officer Advertisement.pdf
1189,file/Advertisement for the posts of Registrar and  coe-2022.pdf,"Advertisement Notice and Application form for the Position of Registrar, Controller of Examinations ",.pdf,Advertisement for the posts of Registrar and  coe-2022.pdf
1188,file/IMG-20220225-WA0002.pdf,Interview Cum Presentation Notice for Ph.D. in Islamic Studies,.pdf,IMG-20220225-WA0002.pdf
1187,file/CamScanner 02-24-2022 12.23.35_1.pdf,Interview Cum Presentation Notice for Ph.D. in Biotechnology,.pdf,CamScanner 02-24-2022 12.23.35_1.pdf
1186,file/academic arrangement.pdf,Interview Notice for Academic Arrangement in Nursing Colleges,.pdf,academic arrangement.pdf
1185,file/civilengg2021-22Notice for PhD interview.pdf,Interview Cum Presentation Notice for Ph.D. in Civil Engineering,.pdf,civilengg2021-22Notice for PhD interview.pdf
1184,file/provisional merit list 06.pdf,List-VI of PROVISIONALLY SELECTED CANDIDATES FOR ADMISSION TO BSc. NURSING -2021-2022 (Under Management Seats/ All India Seats),.pdf,provisional merit list 06.pdf
1183,file/Ph.D Result Notification of Waseem Ali Mir Department of Applied Mathematics.pdf,"Ph.D. Result Notification of Waseem Ali Mir, Department of  Mathematics",.pdf,Ph.D Result Notification of Waseem Ali Mir Department of Applied Mathematics.pdf
1181,file/Ph.D Result Notification of Khalid Hussain Mir Department of Islamic Studies.pdf,"Ph.D. Result Notification of Khalid Hussain Mir, Department of Islamic Studies",.pdf,Ph.D Result Notification of Khalid Hussain Mir Department of Islamic Studies.pdf
1180,file/Ph.D Result Notification of Saima Qayoom MirDepartment of Urdu.pdf,"Ph.D. Result Notification of Saima Qayoom Mir, Department of Urdu",.pdf,Ph.D Result Notification of Saima Qayoom MirDepartment of Urdu.pdf
1179,file/Ph.D Result Notification of Ishfaq Ahmad Wani Department of Botany.pdf,"Ph.D. Result Notification of Ishfaq Ahmad Wani, Department of Botany",.pdf,Ph.D Result Notification of Ishfaq Ahmad Wani Department of Botany.pdf
1178,file/Kaagaz_20220222_105554622442.pdf,Interview Cum Presentation Notice for Ph.D. in Management Studies,.pdf,Kaagaz_20220222_105554622442.pdf
1177,file/IMG-20220221-WA0001.pdf,Interview Cum Presentation Notice for Ph.D. in Hospitality and Tourism,.pdf,IMG-20220221-WA0001.pdf
1176,file/provisional merit list 05.pdf,List-V of PROVISIONALLY SELECTED CANDIDATES FOR ADMISSION TO BSc. NURSING -2021-2022 (Under Management Seats/ All India Seats),.pdf,provisional merit list 05.pdf
1175,file/Datesheet Ist.pdf,"Datesheet for M.Sc. Physics, Semester-I",.pdf,Datesheet Ist.pdf
1174,file/Notification change in timing from 9 to 5.pdf,Notification regarding University Timing from 09:00 AM to 05:00 PM,.pdf,Notification change in timing from 9 to 5.pdf
1173,file/PhD viva Khalid Feb 08 2022.pdf,"Ph.D. Viva Voce Notification of Mr. Khalid Hussain Mir, Department of Islamic Studies",.pdf,PhD viva Khalid Feb 08 2022.pdf
1172,file/List-IV of PROVISIONALLY SELECTED CANDIDATES FOR ADMISSION TO BScNURSING -2021-2022 (Under Management Seats All India Seats).pdf,List-IV of PROVISIONALLY SELECTED CANDIDATES FOR ADMISSION TO BSc. NURSING -2021-2022 (Under Management Seats/ All India Seats),.pdf,List-IV of PROVISIONALLY SELECTED CANDIDATES FOR ADMISSION TO BScNURSING -2021-2022 (Under Management Seats All India Seats).pdf
1171,file/Circular of Fee regarding PG Department for even sem.pdf,"Notification Regarding Semester Fee for UG, PG and Diploma Programmes (Even Semester, 2022)",.pdf,Circular of Fee regarding PG Department for even sem.pdf
1170,file/IMG-20220208-WA0006.pdf,"Datesheet for MBA-HTM, Semester-I",.pdf,IMG-20220208-WA0006.pdf
1169,file/Provisional Selection Merit 03.pdf,List-III of PROVISIONALLY SELECTED CANDIDATES FOR ADMISSION TO BSc. NURSING -2021-2022 (Under Management Seats/ All India Seats),.pdf,Provisional Selection Merit 03.pdf
1166,file/DateSheetMIT-First-20212023.pdf,"Datesheet for M.Sc. I.T. , Semester-I",.pdf,DateSheetMIT-First-20212023.pdf
1165,file/Scan of Zafar Iqbal Nahvi.pdf,"Ph.D. result notification of Mr. Zafar Iqbal Nahvi, Department of Urdu",.pdf,Scan of Zafar Iqbal Nahvi.pdf
1164,file/scan result of irfan ahmad thoker.pdf,"Ph.D. result notification of Mr. Irfan Ahmed Thoker, Department of Urdu",.pdf,scan result of irfan ahmad thoker.pdf
1163,file/sl2nursingsf.pdf,List-II of PROVISIONALLY SELECTED CANDIDATES FOR ADMISSION TO BSc. NURSING -2021-2022 (Under Management Seats/ All India Seats),.pdf,sl2nursingsf.pdf
1160,file/interview handt.pdf,Interview Notice for the Post of Assistant Professor/Teaching Assistant (Contractual)in Hospitality and Tourism,.pdf,interview handt.pdf
1159,file/De-notification of MCZ Manjakote Block.pdf,De-notification from Micro Containment Zone.,.pdf,De-notification of MCZ Manjakote Block.pdf
1158,file/30jan0DEPT OF NURSING  ADMISSION 2020-21-4(1).pdf,EXTENSION IN LAST DATE FOR PROVISIONALLY SELECTED CANDIDATES FOR ADMISSION TO BSc. NURSING -2021-2022 (Under Management Seats/ All India Seats),.pdf,30jan0DEPT OF NURSING  ADMISSION 2020-21-4(1).pdf
1157,file/Notification regarding COVID-19 Micro Containment Zone (1).pdf,Notification regarding COVID-19 Micro Containment Zone,.pdf,Notification regarding COVID-19 Micro Containment Zone (1).pdf
1156,file/postponement htof interview.pdf,Interview scheduled for Academic Arrangement in Hospitality and Tourism  on 25/01/2022 is postponed,.pdf,postponement htof interview.pdf
1155,file/Interview Academic Arrangement Postpone.pdf,Interview scheduled for Academic Arrangement in Nursing Colleges on 21/01/2022 is postponed,.pdf,Interview Academic Arrangement Postpone.pdf
1154,file/CIVIL ENGINEERING  Ph. D. Entrance Result 2021-22.pdf,Ph.D. Entrance Test Result | Civil Engineering,.pdf,CIVIL ENGINEERING  Ph. D. Entrance Result 2021-22.pdf
1153,file/ALL EXCEPT CIVIL ENGINEERING  Ph. D. Entrance Result 2021-22.pdf,Ph.D. Entrance Test Result Except Civil Engineering,.pdf,ALL EXCEPT CIVIL ENGINEERING  Ph. D. Entrance Result 2021-22.pdf
1152,file/20jan22ilovepdf_merged.pdf,Sealed proposals in attached format are invited for supply Laboratory Consumables,.pdf,20jan22ilovepdf_merged.pdf
1151,file/DEPT OF NURSING  ADMISSION 2020-21-4.pdf,EXTENSION OF LAST DATE FOR PROVISIONALLY SELECTED CANDIDATES FOR ADMISSION TO BSc. NURSING -2021-2022 (Under Management Seats/ All India Seats),.pdf,DEPT OF NURSING  ADMISSION 2020-21-4.pdf
1148,file/MC Zone.pdf,Declaration of Micro Containment Zone,.pdf,MC Zone.pdf
1147,file/15.1.22 Notification (1).pdf,Notification regarding Online Classes and Examination in view of the alarmingly escalating COVID-19 Cases,.pdf,15.1.22 Notification (1).pdf
1146,file/Ph.D Viva Ms Saima Urdu.pdf,"Ph.D. Viva Voce Notification of Ms. Saima Qayoom Mir, Department of Urdu",.pdf,Ph.D Viva Ms Saima Urdu.pdf
1145,file/IMG-20220117-WA0005.pdf,Interview Notice for the Position of Assistant Professor/ Teaching Assistant (Contractual) in Hospitality and Tourism,.pdf,IMG-20220117-WA0005.pdf
1143,file/Interview for Academic Arrangement in Nursing Colleges2022.pdf,INTERVIEW NOTICE  FOR ACADEMIC ARRANGEMENT IN NURSING COLLEGES,.pdf,Interview for Academic Arrangement in Nursing Colleges2022.pdf
1141,file/Combined Ph.D. Entrance Test Keys.pdf,"Answer Key for the Entrance Test for Ph. D. admission 2021- 22, held on January 15, 2022",.pdf,Combined Ph.D. Entrance Test Keys.pdf
1140,file/bbapostponeexam.pdf,"Notification Regarding Postponement of Examination of BBA, Semester-V",.pdf,bbapostponeexam.pdf
1139,file/Circular of B. Tech. Feesession jan-june-2022.pdf,"Notification Regarding Semester Fee for B.Tech, B.E. Evening  Programmes  (Even Semester, 2022)",.pdf,Circular of B. Tech. Feesession jan-june-2022.pdf
1138,file/in-person teachingto online teaching.pdf,In-Person Teaching Classes including Clinical Classes of all Nursing Colleges of BGSBU will now be held through online mode with Immediate Effect till Further Orders,.pdf,in-person teachingto online teaching.pdf
1137,file/OLD course Lab Datesheet Ist3rd5th(Odd Semester-2021).pdf,"Date Sheet for B.Tech. Laboratory Examination Backlogs (Old Course), Semester-I & Semester-V",.pdf,OLD course Lab Datesheet Ist3rd5th(Odd Semester-2021).pdf
1136,file/New Course Lab Datesheet Ist3rd5th(Odd Semester-2021).pdf,"Date Sheet for B.Tech/B.E.. Laboratory Examination (New Course), Semester-I,III,V",.pdf,New Course Lab Datesheet Ist3rd5th(Odd Semester-2021).pdf
1135,file/Date Sheet B.Tech Semester - I Theory Old Course Backlog Jan 2022.pdf,"Date Sheet for B.Tech. End-of-Semester - I (Old-Course) Examination (Backlog) January, 2022",.pdf,Date Sheet B.Tech Semester - I Theory Old Course Backlog Jan 2022.pdf
1134,file/Date Sheet B.TechSemester - I Theory New Course Regular_Backlog Exam Jan 2022.pdf,"Date Sheet for B.Tech. End-of-Semester - I (New Course) Examination (Regular / Backlog) January, 2022",.pdf,Date Sheet B.TechSemester - I Theory New Course Regular_Backlog Exam Jan 2022.pdf
1133,file/Ph.D. Test postponement Notification da.9.1.22 -.pdf,Notification Regarding Postponement of Ph.D. Entrance Test -2021 and Rescheduled Date,.pdf,Ph.D. Test postponement Notification da.9.1.22 -.pdf
1132,file/06 phd202122  Centre for Hospitality & Tourism.pdf," Roll No's of Candidates appearing in Ph.D. Entrance Test | Hospitality and Tourism",.pdf,06 phd202122  Centre for Hospitality & Tourism.pdf
1131,file/10phd202122 Islamic Studies.pdf," Roll No's of Candidates appearing in Ph.D. Entrance Test | Islamic Studies",.pdf,10phd202122 Islamic Studies.pdf
1130,file/08 phd202122 Arabic.pdf," Roll No's of Candidates appearing in Ph.D. Entrance Test | Arabic",.pdf,08 phd202122 Arabic.pdf
1129,file/11 phd202122MANAGEMENT.pdf," Roll No's of Candidates appearing in Ph.D. Entrance Test | Management Studies",.pdf,11 phd202122MANAGEMENT.pdf
1128,file/09 phd202122Computer Science.pdf," Roll No's of Candidates appearing in Ph.D. Entrance Test | Computer Sciences",.pdf,09 phd202122Computer Science.pdf
1127,file/07  phd202122ECE.pdf," Roll No's of Candidates appearing in Ph.D. Entrance Test | Electronics and Communication Engineering",.pdf,07  phd202122ECE.pdf
1126,file/05 phd202122 Biotechnology.pdf," Roll No's of Candidates appearing in Ph.D. Entrance Test | Biotechnology",.pdf,05 phd202122 Biotechnology.pdf
1125,file/04phd2122  Information Technology Engineering.pdf," Roll No's of Candidates appearing in Ph.D. Entrance Test | Information Technology Engineering",.pdf,04phd2122  Information Technology Engineering.pdf
1124,file/03 202122Electrical Engineering.pdf," Roll No's of Candidates appearing in Ph.D. Entrance Test | Electrical Engineering",.pdf,03 202122Electrical Engineering.pdf
1123,file/02  phd2021Civil Engineering.pdf," Roll No's of Candidates appearing in Ph.D. Entrance Test | Civil Engineering",.pdf,02  phd2021Civil Engineering.pdf
1122,file/202122phd01 MATHEMATICS.pdf,Roll No's of  Candidates appearing in Ph.D. Entrance Test | Mathematics,.pdf,202122phd01 MATHEMATICS.pdf
1121,file/BSC NURSING SELF FINANCE SELECTION LIST202122.pdf,LIST OF PROVISIONALLY SELECTED CANDIDATES FOR ADMISSION TO BSc. NURSING -2021-2022 (Under Management Seats/ All India Seats),.pdf,BSC NURSING SELF FINANCE SELECTION LIST202122.pdf
1120,file/COVID-19 Advisory 2022.pdf,Advisory Related to COVID-19 Safety Measures,.pdf,COVID-19 Advisory 2022.pdf
1119,file/Notification da. 5.1.22 regd. Ph.D. Entrance Test.pdf,"Detailed Notification Regarding Ph.D. Entrance Test Scheduled for January 12, 2022",.pdf,Notification da. 5.1.22 regd. Ph.D. Entrance Test.pdf
1118,file/extension notice4 (1)photocopier.pdf,"Extension Notice Inviting Proposals for Providing Maintenance/ Service of Photocopiers (SHARP, XEROX Make)",.pdf,extension notice4 (1)photocopier.pdf
1117,file/ph.d viva 1 (1).pdf,"Ph.D. Viva Voce Notification of Mr. Zafar Iqbal Nahvi, Department of Urdu",.pdf,ph.d viva 1 (1).pdf
1116,file/ph.d viva 2.pdf,"Ph.D. Viva Voce Notification of Mr. Irfan Ahmed Thoker, Department of Urdu",.pdf,ph.d viva 2.pdf
1115,file/Adobe Scan 04 Jan 2022.pdf,Shortlisted Candidates for the Post of Assistant Professor in BIOECHNOLOGGY  on Contractual basis for the session 2021-2022,.pdf,Adobe Scan 04 Jan 2022.pdf
1114,file/Adobe Scan 04 Jan 2022.pdf,Shortlisted Candidates for the Post of Assistant Professor in BIOECHNOLOGGY  on Contractual basis for the session 2021-2022,.pdf,Adobe Scan 04 Jan 2022.pdf
1113,file/datesheet educationwebsite.pdf,"Datesheet for B.Ed., M.A. Education and M.Ed., Semester-III and Semester-IV (Backlog)",.pdf,datesheet educationwebsite.pdf
1112,file/Academic-scheduleSoET-even-Semesters-22.pdf,"Academic Schedule for Even Semesters (Jan-July, 2022) School of Engineering and Technology",.pdf,Academic-scheduleSoET-even-Semesters-22.pdf
1110,file/Notice for Quotationfor scrap disposals.pdf,"Notice Inviting Quotation for Disposal of Scrap  ",.pdf,Notice for Quotationfor scrap disposals.pdf
1108,file/Ph.D. Entrance  Test  Ph.D-2021)-Advertisement.pdf,"Notification regarding Entrance Test for Ph.D. Programme ",.pdf,Ph.D. Entrance  Test  Ph.D-2021)-Advertisement.pdf
1107,file/Date sheet for MA English 3rd sem 202122ny.pdf,"Datesheet for M.A. English, Semester-III",.pdf,Date sheet for MA English 3rd sem 202122ny.pdf
1106,file/Academic Arrangement for Nursing Collegesdec 2021.pdf,Applications are Invited for Academic Arrangement in Teaching at  Nursing Colleges of the University,.pdf,Academic Arrangement for Nursing Collegesdec 2021.pdf
1105,file/Lab-DateSheet7th-sem-2021-Newcourseadadda.pdf,"B.Tech/B.E. Semester-VII, Date Sheet for Laboratory Examination, (New Course)",.pdf,Lab-DateSheet7th-sem-2021-Newcourseadadda.pdf
1104,file/Lab-DateSheet7th-sem-2021-oldcours12332e.pdf,"B.Tech. Semester-VII, Date Sheet for Laboratory Examination, (Backlog,Old Course) ",.pdf,Lab-DateSheet7th-sem-2021-oldcours12332e.pdf
1103,file/IMG-20211229-WA0016.pdf,Syllabus for Departmental Accounts Examination,.pdf,IMG-20211229-WA0016.pdf
1102,file/urdu shortlist.pdf,Interview Notice for Academic Arrangement in Teaching | Urdu,.pdf,urdu shortlist.pdf
1101,file/extitp.pdf,Extension Notice| Applications /Nomination are invited from the eminent Academicians for the position of ‘Chair Professor’ under “Maulana Abdul Kalam Azad Chair for Advancement of Information Technology in Rural India”,.pdf,extitp.pdf
1100,file/Interview Arabic.pdf,Interview Notice for Academic Arrangement in Teaching | Arabic,.pdf,Interview Arabic.pdf
1099,file/Interview Notice-Contractual-Information Technology.pdf,Interview Notice for Academic Arrangement in Teaching | Information Technology,.pdf,Interview Notice-Contractual-Information Technology.pdf
1098,file/Short list Final for Soet.pdf,Shortlisted Candidates for Academic Arrangement in Teaching | CE| EE|ME|ECE|Chemistry,.pdf,Short list Final for Soet.pdf
1097,file/Date sheet M.Sc Biotechnology (3rd Sem)  .pdf,"Datesheet for M.Sc. Biotechnology, Semester-III",.pdf,Date sheet M.Sc Biotechnology (3rd Sem)  .pdf
1095,file/List of candidates shortlisted for an interview for the post of Assistant Professors in English.pdf,Shortlisted Candidates for the post of Assistant Professor/Teaching Assistant in English on Contractual basis,.pdf,List of candidates shortlisted for an interview for the post of Assistant Professors in English.pdf
1093,file/Interview Islamic Studies.pdf,Interview Notice for Academic Arrangement in Teaching | Islamic Studies,.pdf,Interview Islamic Studies.pdf
1092,file/CamScanner 12-21-2021 11.15.42.pdf,"Datesheet for MBA, Semester-III and BBA, Semester-III and V",.pdf,CamScanner 12-21-2021 11.15.42.pdf
1091,file/Interviewce Notification.pdf,Interview Notice for Academic Arrangement in Teaching | CE| EE|ME|ECE|Chemistry,.pdf,Interviewce Notification.pdf
1090,file/MA ECONOMICS SEM-3.pdf,"Datesheet of M.A. Economics, Semester-III",.pdf,MA ECONOMICS SEM-3.pdf
1089,file/IMG-20211218-WA0005.pdf,Proposals are Invited for Empanelment of Travel Agencies,.pdf,IMG-20211218-WA0005.pdf
1088,file/Revised 7th sem.pdf,Revised Datesheet of B.Tech./B.E. Semester-VII (New Course),.pdf,Revised 7th sem.pdf
1087,file/Examination Notificationmscit202122.pdf,"Datesheet for M.Sc. I.T., Semester-III",.pdf,Examination Notificationmscit202122.pdf
1086,file/IMG-20211217-WA0003.pdf,"Datesheet for M.Sc. Environmental Sciences, Semester-III",.pdf,IMG-20211217-WA0003.pdf
1085,file/Datesheetbotany202122.pdf,"Datesheet for M.Sc. Botany, Semester-III",.pdf,Datesheetbotany202122.pdf
1084,file/Final Date Sheet B.Tech. Semester - VII Old Course Dec.-Jan. 2021-2022.pdf,"Date Sheet for B.Tech. End-of-Semester - VII (Old Course) Examination (Backlog) Dec.-Jan., 2021-2022",.pdf,Final Date Sheet B.Tech. Semester - VII Old Course Dec.-Jan. 2021-2022.pdf
1083,file/Final Date Sheet B.Tech. Semester -V Old Course Dec.-Jan. 2021-2022.pdf,"Date Sheet for B.Tech. End-of-Semester – V (Old Course) Examination (Backlog) Dec.-Jan., 2021-202",.pdf,Final Date Sheet B.Tech. Semester -V Old Course Dec.-Jan. 2021-2022.pdf
1082,file/Final Date Sheet B.Tech. Semester - III Old Course Dec.-Jan. 2021-2022.pdf,"Date Sheet for B.Tech. End-of-Semester - III (Old Course) Examination (Backlog) Dec.-Jan., 2021-2022",.pdf,Final Date Sheet B.Tech. Semester - III Old Course Dec.-Jan. 2021-2022.pdf
1081,file/revised Date Sheet B.Tech B.E. Semester V New Course Dec-Jan. 2021-2022-R.pdf,"Revised Date Sheet for B.Tech./B.E. End-of-Semester - V (New Course) Examination (Regular / Backlog) Dec.-Jan., 2021-2022",.pdf,revised Date Sheet B.Tech B.E. Semester V New Course Dec-Jan. 2021-2022-R.pdf
1080,file/Date Sheet B.Tech B.E. Semester VII New Course Dec-Jan. 2021-2022.pdf,"Date Sheet for B.Tech./B.E. End-of-Semester - VII (New Course) Examination (Regular / Backlog) Dec.-Jan., 2021-2022",.pdf,Date Sheet B.Tech B.E. Semester VII New Course Dec-Jan. 2021-2022.pdf
1079,file/Date Sheet B.Tech B.E. Semester III New Course Dec-Jan. 2021-2022.pdf,"Date Sheet for B.Tech./B.E. End-of-Semester - III (New Course) Examination (Regular / Backlog) Dec.-Jan., 2021-2022",.pdf,Date Sheet B.Tech B.E. Semester III New Course Dec-Jan. 2021-2022.pdf
1078,file/Date Sheet B.Tech B.E. Semester V New Course Dec-Jan. 2021-2022.pdf,"Date Sheet for B.Tech./B.E. End-of-Semester - V (New Course) Examination (Regular / Backlog) Dec.-Jan., 2021-2022",.pdf,Date Sheet B.Tech B.E. Semester V New Course Dec-Jan. 2021-2022.pdf
1077,file/Reschedule of Walk-in Interview 15-Dec-2021.pdf,"Rescheduled Walk-in Interview for the position of Project Associate-ll under the project entitled ""Morphological and molecular assessment of caddisflies (Hydropsychidae: Trichoptera: Insecta) of Northwest Himalaya: Towards understanding their phylogenetic relationships""",.pdf,Reschedule of Walk-in Interview 15-Dec-2021.pdf
1076,file/Academic Calendar for School of Engineering & Technology for AY 2021-22.pdf,Academic Calendar for School of Engineering & Technology for AY 2021-22,.pdf,Academic Calendar for School of Engineering & Technology for AY 2021-22.pdf
1075,file/Adobe Scan Dec 14vacation 2021 (1).pdf,Notification regarding Winter Vacations,.pdf,Adobe Scan Dec 14vacation 2021 (1).pdf
1074,file/circular15.12.21.pdf,Circular regarding Lab Examination for B.Tech. / B.E. Evening,.pdf,circular15.12.21.pdf
1073,file/CamScanner 12-14-2021 19.32.pdf,Invitation to Celebrate 18th Foundation Day,.pdf,CamScanner 12-14-2021 19.32.pdf
1072,file/Walk in Interview date 14-Dec-2021.pdf,"Walk-in Interview for the position of Project Associate-ll under the project entitled  ""Morphological and molecular assessment of caddisflies (Hydropsychidae:  Trichoptera: Insecta) of Northwest Himalaya: Towards understanding their  phylogenetic relationships""",.pdf,Walk in Interview date 14-Dec-2021.pdf
1071,file/list of applicants_EVS-2021.pdf,Shortlisted Candidates for the post of Assistant Professor/Teaching Assistant in Environmental Science on Contractual basis for the session 2021-22,.pdf,list of applicants_EVS-2021.pdf
1070,file/Shortlisted Candidates for the post of Assistant Professor in Microbiology on Contractual basis for the session 2021-22.pdf,Shortlisted Candidates for the post of Assistant Professor in Microbiology on Contractual basis for the session 2021-22,.pdf,Shortlisted Candidates for the post of Assistant Professor in Microbiology on Contractual basis for the session 2021-22.pdf
1069,file/NOELetter Mail.pdf,"Notice fo Extension:Proposals are invited for empanelment of hiring of Water Tanker for supply of portable water at Nursing College, Kanger Morh, Kote Bhalwal, Jammu. ",.pdf,NOELetter Mail.pdf
1066,file/Shortlisted Candidates for the Post of Assistant Professor  in Education on Contractual basis for the session 2021-2022..pdf,Shortlisted Candidates for the Post of Assistant Professor  in Education on Contractual basis for the session 2021-2022.,.pdf,Shortlisted Candidates for the Post of Assistant Professor  in Education on Contractual basis for the session 2021-2022..pdf
1065,file/UG and Diploma 2018 Various Courses 11.pdf,"Refund of Security Fee of UG & Diploma Students, 2018 Batch ",.pdf,UG and Diploma 2018 Various Courses 11.pdf
1064,file/PG 2018 Various Courses  1.pdf,"Refund of Security Fee of PG Students, 2018 Batch (III)",.pdf,PG 2018 Various Courses  1.pdf
1063,file/PG 2018 Various Courses   16.pdf,"Refund of Security Fee of PG Students, 2018 Batch (II)",.pdf,PG 2018 Various Courses   16.pdf
1062,file/PG 2018 Various Courses    18.pdf,"Refund of Security Fee of PG Students, 2018 Batch",.pdf,PG 2018 Various Courses    18.pdf
1061,file/PG 2017 Various Courses  14.pdf,"Refund of Security Fee of PG Students, 2017 Batch",.pdf,PG 2017 Various Courses  14.pdf
1060,file/B.Tech 2017 Various Courses 10.pdf,"Refund of Security Fee of B.Tech Students, 2017 Batch (IV)",.pdf,B.Tech 2017 Various Courses 10.pdf
1059,file/B.Tech 2017 Various Courses  9.pdf,"Refund of Security Fee of B.Tech Students, 2017 Batch (III)",.pdf,B.Tech 2017 Various Courses  9.pdf
1058,file/B.Tech 2017 Various Courses  8.pdf,"Refund of Security Fee of B.Tech Students, 2017 Batch (II)",.pdf,B.Tech 2017 Various Courses  8.pdf
1057,file/B.Tech 2017 Various Courses  2.pdf,"Refund of Security Fee of B.Tech Students, 2017 Batch",.pdf,B.Tech 2017 Various Courses  2.pdf
1056,file/B.Tech 2016 Various Courses  3.pdf,"Refund of Security Fee of B.Tech Students, 2016 Batch (ii)",.pdf,B.Tech 2016 Various Courses  3.pdf
1055,file/B.Tech 2016 Various Courses    17.pdf,"Refund of Security Fee of B.Tech Students, 2016 Batch",.pdf,B.Tech 2016 Various Courses    17.pdf
1054,file/B.Tech 2015 Various Courses  12.pdf,Refund of Security Fee of 39 & 46-ECE-2015,.pdf,B.Tech 2015 Various Courses  12.pdf
1053,file/B.Tech 2015 Various Courses  12.pdf,Refund of Security Fee of 33-CSE-2015 & 22-ECE-2015,.pdf,B.Tech 2015 Various Courses  12.pdf
1052,file/B.Tech 2015 ECE  15.pdf,Refund of Security Fee of 37-ECE-2015,.pdf,B.Tech 2015 ECE  15.pdf
1051,file/B.Tech 2014 Various Courses 13.pdf,Refund of Security Fee of 32-ECE-2014 & 04-ITE-2014,.pdf,B.Tech 2014 Various Courses 13.pdf
1050,file/B.Tech 2014 ECE  7.pdf,Refund of Security Fee of 14-ECE-2014,.pdf,B.Tech 2014 ECE  7.pdf
1049,file/B.Tech 2013 Various Courses  5.pdf,Refund of Security Fee of 47 & 51-ITE-2013,.pdf,B.Tech 2013 Various Courses  5.pdf
1048,file/B.Tech 2013  CSE  6.pdf,Refund of Security Fee of 47-CSE-2013,.pdf,B.Tech 2013  CSE  6.pdf
1047,file/VC BGSBU mourns the unfortunate death of CDS Gen Bipin Rawat.pdf,VC BGSBU mourns the unfortunate death of CDS Gen. Bipin Rawat,.pdf,VC BGSBU mourns the unfortunate death of CDS Gen Bipin Rawat.pdf
1046,file/W8122020alk in interview (1).pdf,"Postpone Notice: Walk-in Interview for the post of Project Associate-II, which was  supposed to be held on 08-12-2021 under the project entitled  “Morphological and molecular assessment of Caddisflies (Trichoptera) of  North West Himalaya: Towards understanding their phylogentic  relationships” is postponed",.pdf,W8122020alk in interview (1).pdf
1045,file/Web Ad - serb.pdf,Detailed Advertisement for engagement of Project Associate-II purely on contract basis under the project entitled “Morphological and molecular assessment of caddisflies (Hydropsychidae:Trichoptera: Insecta) of Northwest Himalaya: Towards understanding their phylogenetic relationships”,.pdf,Web Ad - serb.pdf
