7071,"[31-10-2025] Result of BBA-VI Semester Exams held in May-June, 2025",unidata/results/ 7071.pdf,~/uniimg/newgif.gif
7070,"[31-10-2025] Withheld result of Diploma in Civil Engineering, Semester-I, batch 2023",unidata/results/ 7070.pdf,~/uniimg/newgif.gif
7069,"[31-10-2025] Withheld result of Diploma in Civil Engineering, Semester-I batch 2024",unidata/results/ 7069.pdf,~/uniimg/newgif.gif
7068,"[31-10-2025] Backlogs Result of Diploma in Civil Engineering, Semester-IV, Examination held in July -August, 2025",unidata/results/ 7068.pdf,~/uniimg/newgif.gif
7066,"[31-10-2025] Withheld result of Diploma in Electrical Engineering Lateral Entry,Semester-III, batch 2024",unidata/results/ 7066.pdf,~/uniimg/newgif.gif
7065,"[31-10-2025] Withheld result of Diploma in Electronics and Communication Engineering, Semester-III, Batches 2023-2024",unidata/results/ 7065.pdf,~/uniimg/newgif.gif
7064,"[31-10-2025] Withheld result of Diploma in Civil Engineering (Lateral Entry), Semester-III, batch-2024",unidata/results/ 7064.pdf,~/uniimg/newgif.gif
7062,[31-10-2025] Result of 28-BSNK-2019 fourth year exam held in August 2025,unidata/results/ 7062.pdf,~/uniimg/newgif.gif
7061,[31-10-2025] Later on result 13-IMCA-2020 semester IX exam held in Jan-Feb 2025,unidata/results/ 7061.pdf,~/uniimg/newgif.gif
7060,[31-10-2025] Result of IMCA semester VIII Exam held in May-Sept 2025 batch 2021,unidata/results/ 7060.pdf,~/uniimg/newgif.gif
7059,[31-10-2025] Result of IMCA semester VIII backlog Exam held in May -Sept 2025,unidata/results/ 7059.pdf,~/uniimg/newgif.gif
7058,"[30-10-2025] Result of IMCA semester X examination held in July, 2025 batch 2020",unidata/results/ 7058.pdf,~/uniimg/newgif.gif
7057,[30-10-2025] Backlog result of 32-Zol-2022 examination held in May-Sept 2025,unidata/results/ 7057.pdf,~/uniimg/newgif.gif
7056,[30-10-2025] Result of M.Sc. Zoology semester 4th examination held in May-Sept 2025,unidata/results/ 7056.pdf,~/uniimg/newgif.gif
7055,[30-10-2025] Result of B.A.Arabic semester 1st exam held in Jan-Feb 2024 batch 2023,unidata/results/ 7055.pdf,~/uniimg/newgif.gif
7054,[30-10-2025] Ph.D result of Ms. SHAYESTA FAROOQ LONE DEPARTMENT OF MATHEMATICS,unidata/results/ 7054.pdf,~/uniimg/newgif.gif
7053,[30-10-2025] Ph.D result of Ms. Afshan Mirza department of English,unidata/results/ 7053.pdf,~/uniimg/newgif.gif
7052,[30-10-2025] Ph.D result of Mr. Inayat Ullah Lone department of Zoology,unidata/results/ 7052.pdf,~/uniimg/newgif.gif
7049,[29-10-2025] Result of B.A. Arabic semester 6th batch 2022 exam held in May -June 2025,unidata/results/ 7049.pdf,~/uniimg/newgif.gif
7048,[28-10-2025] Result of B.A.Arabic semester 5th earlier declared (converted from number system to Grading System) exam held in December 2024,unidata/results/ 7048.pdf,~/uniimg/newgif.gif
7047,[28-10-2025] Result of B.A.Arabic semester 4th earlier declared (converted from number system to Grading System) exam held in May-June 2024,unidata/results/ 7047.pdf,~/uniimg/newgif.gif
7046,[28-10-2025] Result of B.A.Arabic semester 3rd earlier declared (converted from number system to Grading System) exam held in January -December 2024,unidata/results/ 7046.pdf,~/uniimg/newgif.gif
7045,[28-10-2025] Result of B.A.Arabic semester 2nd earlier declared (converted from number system to Grading System) exam held in May 2023,unidata/results/ 7045.pdf,~/uniimg/newgif.gif
7044,[28-10-2025] Result of B.A.Arabic semester Ist earlier declared (converted from number system to Grading System) exam held in Jan -Feb 2023,unidata/results/ 7044.pdf,~/uniimg/newgif.gif
7042,[28-10-2025] Re-evaluation result of B.voc I and III semester session Jan -Feb 2024,unidata/results/ 7042.pdf,~/uniimg/newgif.gif
7041,"[20-10-2025] Result of B.Tech. Information Technology Engineering, Semester-II (Backlog) Examination held in July-August, 2025",unidata/results/ 7041.pdf,~/uniimg/newgif.gif
7040,"[20-10-2025] Result of B.Tech. Information Technology Engineering, End-of-Semester - IV (Backlog) Examination held in July-August, 2025",unidata/results/ 7040.pdf,~/uniimg/newgif.gif
7039,"[20-10-2025] Result of B.Tech. Information Technology Engineering, End-of-Semester - IV (Backlog) Examination held in July-August, 2025",unidata/results/ 7039.pdf,~/uniimg/newgif.gif
